"no_reg","pilihan"
"241005656","Jejaring Sosial"
"241005657","Forum Diskusi Online"
"241005657","Website infopmb.itpln.ac.id"
"241005658","Teman "
"241005659","Jejaring Sosial"
"241005659","Website infopmb.itpln.ac.id"
"241005660","Website infopmb.itpln.ac.id"
"241005661","Guru / Sekolah"
"241005662","Teman "
"241005663","Website Lain"
"241005664","Website infopmb.itpln.ac.id"
"241005664","Teman "
"241005665","Jejaring Sosial"
"241005668","Website infopmb.itpln.ac.id"
"241005669","Website infopmb.itpln.ac.id"
"241005669","Teman "
"241005669","Guru / Sekolah"
"241005669","Jejaring Sosial"
"241005670","Teman "
"241005670","Website infopmb.itpln.ac.id"
"241005672","Jejaring Sosial"
"241005674","Website infopmb.itpln.ac.id"
"241005675","Teman "
"241005676","Website infopmb.itpln.ac.id"
"241005676","Website Lain"
"241005676","Jejaring Sosial"
"241005676","Teman "
"241005677","Jejaring Sosial"
"241005679","Teman "
"241005680","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005680","Website infopmb.itpln.ac.id"
"241005680","Teman "
"241005681","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005681","Website infopmb.itpln.ac.id"
"241005682","Website Lain"
"241005682","Teman "
"241005682","Jejaring Sosial"
"241005683","Website infopmb.itpln.ac.id"
"241005684","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005685","Website Lain"
"241005685","Website infopmb.itpln.ac.id"
"241005686","Jejaring Sosial"
"241005686","Website infopmb.itpln.ac.id"
"241005687","Website infopmb.itpln.ac.id"
"241005688","Media Elektronik (Televisi, Radio)"
"241005688","Teman "
"241005690","Media Elektronik (Televisi, Radio)"
"241005692","Teman "
"241005693","Website infopmb.itpln.ac.id"
"241005694","Teman "
"241005695","Jejaring Sosial"
"241005696","Website infopmb.itpln.ac.id"
"241005696","Jejaring Sosial"
"241005698","Teman "
"241005700","Website infopmb.itpln.ac.id"
"241005701","Website infopmb.itpln.ac.id"
"241005704","Website infopmb.itpln.ac.id"
"241005706","Teman "
"241005708","Guru / Sekolah"
"241005709","Jejaring Sosial"
"241005710","Jejaring Sosial"
"241005712","Teman "
"241005714","Jejaring Sosial"
"241005715","Guru / Sekolah"
"241005716","Guru / Sekolah"
"241005716","Jejaring Sosial"
"241005716","Website infopmb.itpln.ac.id"
"241005717","Website infopmb.itpln.ac.id"
"241005717","Guru / Sekolah"
"241005717","Jejaring Sosial"
"241005717","Teman "
"241005718","Jejaring Sosial"
"241005720","Website infopmb.itpln.ac.id"
"241005721","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005722","Jejaring Sosial"
"241005723","Jejaring Sosial"
"241005724","Teman "
"241005725","Teman "
"241005725","Forum Diskusi Online"
"241005725","Jejaring Sosial"
"241005727","Jejaring Sosial"
"241005727","Media Elektronik (Televisi, Radio)"
"241005729","Website infopmb.itpln.ac.id"
"241005732","Website infopmb.itpln.ac.id"
"241005732","Jejaring Sosial"
"241005734","Jejaring Sosial"
"241005736","Jejaring Sosial"
"241005737","Website infopmb.itpln.ac.id"
"241005740","Website Lain"
"241005742","Website infopmb.itpln.ac.id"
"241005743","Jejaring Sosial"
"241005743","Teman "
"241005743","Media Elektronik (Televisi, Radio)"
"241005743","Website infopmb.itpln.ac.id"
"241005743","Guru / Sekolah"
"241005744","Website infopmb.itpln.ac.id"
"241005745","Guru / Sekolah"
"241005746","Jejaring Sosial"
"241005748","Website infopmb.itpln.ac.id"
"241005749","Jejaring Sosial"
"241005749","Website infopmb.itpln.ac.id"
"241005750","Teman "
"241005751","Media Elektronik (Televisi, Radio)"
"241005751","Jejaring Sosial"
"241005752","Teman "
"241005753","Website infopmb.itpln.ac.id"
"241005757","Guru / Sekolah"
"241005758","Guru / Sekolah"
"241005760","Jejaring Sosial"
"241005761","Jejaring Sosial"
"241005761","Teman "
"241005762","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005762","Jejaring Sosial"
"241005762","Website infopmb.itpln.ac.id"
"241005764","Jejaring Sosial"
"241005765","Jejaring Sosial"
"241005766","Jejaring Sosial"
"241005768","Jejaring Sosial"
"241005770","Jejaring Sosial"
"241005771","Jejaring Sosial"
"241005772","Teman "
"241005773","Jejaring Sosial"
"241005774","Teman "
"241005775","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005776","Teman "
"241005776","Jejaring Sosial"
"241005777","Website Lain"
"241005778","Website infopmb.itpln.ac.id"
"241005779","Jejaring Sosial"
"241005779","Teman "
"241005780","Jejaring Sosial"
"241005781","Guru / Sekolah"
"241005782","Website infopmb.itpln.ac.id"
"241005783","Guru / Sekolah"
"241005784","Media Elektronik (Televisi, Radio)"
"241005785","Website infopmb.itpln.ac.id"
"241005787","Teman "
"241005787","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005789","Website infopmb.itpln.ac.id"
"241005790","Media Elektronik (Televisi, Radio)"
"241005790","Jejaring Sosial"
"241005790","Website infopmb.itpln.ac.id"
"241005792","Website infopmb.itpln.ac.id"
"241005793","Website infopmb.itpln.ac.id"
"241005794","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005795","Website infopmb.itpln.ac.id"
"241005796","Jejaring Sosial"
"241005797","Jejaring Sosial"
"241005798","Jejaring Sosial"
"241005798","Website infopmb.itpln.ac.id"
"241005799","Teman "
"241005799","Jejaring Sosial"
"241005799","Website infopmb.itpln.ac.id"
"241005800","Jejaring Sosial"
"241005800","Website Lain"
"241005801","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005801","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005801","Teman "
"241005801","Jejaring Sosial"
"241005802","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005803","Website infopmb.itpln.ac.id"
"241005804","Teman "
"241005805","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005806","Website infopmb.itpln.ac.id"
"241005807","HIMDA"
"241005808","Website infopmb.itpln.ac.id"
"241005808","Forum Diskusi Online"
"241005810","Jejaring Sosial"
"241005811","Website infopmb.itpln.ac.id"
"241005812","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005812","Teman "
"241005812","Website infopmb.itpln.ac.id"
"241005814","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005814","Website infopmb.itpln.ac.id"
"241005814","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005816","Guru / Sekolah"
"241005818","Jejaring Sosial"
"241005820","Teman "
"241005821","Jejaring Sosial"
"241005822","Website infopmb.itpln.ac.id"
"241005822","Jejaring Sosial"
"241005822","Media Elektronik (Televisi, Radio)"
"241005823","Jejaring Sosial"
"241005823","Media Elektronik (Televisi, Radio)"
"241005823","Website infopmb.itpln.ac.id"
"241005824","Jejaring Sosial"
"241005825","Teman "
"241005827","Teman "
"241005828","Teman "
"241005829","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005829","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005830","Jejaring Sosial"
"241005831","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005832","Teman "
"241005834","Website infopmb.itpln.ac.id"
"241005835","Jejaring Sosial"
"241005836","Teman "
"241005837","Jejaring Sosial"
"241005837","Teman "
"241005838","Website infopmb.itpln.ac.id"
"241005839","Teman "
"241005841","Website infopmb.itpln.ac.id"
"241005842","Teman "
"241005843","Guru / Sekolah"
"241005844","Website infopmb.itpln.ac.id"
"241005845","Teman "
"241005846","Teman "
"241005847","Jejaring Sosial"
"241005848","Jejaring Sosial"
"241005848","Website infopmb.itpln.ac.id"
"241005849","Website Lain"
"241005849","Jejaring Sosial"
"241005851","Jejaring Sosial"
"241005851","Website infopmb.itpln.ac.id"
"241005852","Website infopmb.itpln.ac.id"
"241005852","Teman "
"241005854","Teman "
"241005855","Teman "
"241005856","Website infopmb.itpln.ac.id"
"241005857","Jejaring Sosial"
"241005858","Forum Diskusi Online"
"241005858","Teman "
"241005859","Website infopmb.itpln.ac.id"
"241005860","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005861","Jejaring Sosial"
"241005861","Website infopmb.itpln.ac.id"
"241005862","Jejaring Sosial"
"241005863","Teman "
"241005864","Teman "
"241005865","Website infopmb.itpln.ac.id"
"241005866","Website infopmb.itpln.ac.id"
"241005866","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005866","Media Elektronik (Televisi, Radio)"
"241005866","Guru / Sekolah"
"241005866","Teman "
"241005867","Guru / Sekolah"
"241005868","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005868","Website Lain"
"241005868","Jejaring Sosial"
"241005869","Website infopmb.itpln.ac.id"
"241005869","Website Lain"
"241005869","Jejaring Sosial"
"241005870","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005871","Website infopmb.itpln.ac.id"
"241005872","Jejaring Sosial"
"241005874","Jejaring Sosial"
"241005875","Website infopmb.itpln.ac.id"
"241005876","Jejaring Sosial"
"241005877","Jejaring Sosial"
"241005877","Website infopmb.itpln.ac.id"
"241005877","Website Lain"
"241005877","Guru / Sekolah"
"241005878","Teman "
"241005879","Website infopmb.itpln.ac.id"
"241005881","Teman "
"241005884","Website infopmb.itpln.ac.id"
"241005885","Jejaring Sosial"
"241005888","Guru / Sekolah"
"241005889","Guru / Sekolah"
"241005890","Jejaring Sosial"
"241005892","Media Cetak (Surat Kabar, Koran, Majalah)"
"241005892","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005893","Website infopmb.itpln.ac.id"
"241005893","Website Lain"
"241005893","Jejaring Sosial"
"241005894","Website infopmb.itpln.ac.id"
"241005895","Teman "
"241005896","Jejaring Sosial"
"241005896","Website infopmb.itpln.ac.id"
"241005896","Guru / Sekolah"
"241005897","Teman "
"241005898","Jejaring Sosial"
"241005899","Teman "
"241005900","Guru / Sekolah"
"241005901","Email / SMS Broadcast"
"241005901","Website infopmb.itpln.ac.id"
"241005904","Teman "
"241005905","Jejaring Sosial"
"241005906","Teman "
"241005907","Teman "
"241005909","Jejaring Sosial"
"241005910","Website infopmb.itpln.ac.id"
"241005911","Teman "
"241005912","Website infopmb.itpln.ac.id"
"241005912","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005913","Website infopmb.itpln.ac.id"
"241005914","Website infopmb.itpln.ac.id"
"241005916","Website infopmb.itpln.ac.id"
"241005917","Website infopmb.itpln.ac.id"
"241005918","Website infopmb.itpln.ac.id"
"241005919","Jejaring Sosial"
"241005920","Website Lain"
"241005920","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005920","Jejaring Sosial"
"241005922","Guru / Sekolah"
"241005923","Teman "
"241005924","Media Elektronik (Televisi, Radio)"
"241005924","Jejaring Sosial"
"241005925","Website infopmb.itpln.ac.id"
"241005926","Teman "
"241005926","Jejaring Sosial"
"241005927","Teman "
"241005928","Website infopmb.itpln.ac.id"
"241005929","Jejaring Sosial"
"241005931","Teman "
"241005932","Teman "
"241005933","Website infopmb.itpln.ac.id"
"241005934","Jejaring Sosial"
"241005935","Website infopmb.itpln.ac.id"
"241005935","Jejaring Sosial"
"241005936","Email / SMS Broadcast"
"241005937","Jejaring Sosial"
"241005937","Teman "
"241005937","Website infopmb.itpln.ac.id"
"241005938","Website infopmb.itpln.ac.id"
"241005939","Teman "
"241005940","Jejaring Sosial"
"241005941","Website infopmb.itpln.ac.id"
"241005942","Website infopmb.itpln.ac.id"
"241005943","Website Lain"
"241005944","Teman "
"241005944","Guru / Sekolah"
"241005945","Website infopmb.itpln.ac.id"
"241005945","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005946","Jejaring Sosial"
"241005947","Jejaring Sosial"
"241005947","Website Lain"
"241005948","Media Elektronik (Televisi, Radio)"
"241005949","Website infopmb.itpln.ac.id"
"241005951","Teman "
"241005951","Website Lain"
"241005952","Website infopmb.itpln.ac.id"
"241005954","Jejaring Sosial"
"241005955","Website infopmb.itpln.ac.id"
"241005956","Guru / Sekolah"
"241005957","Website infopmb.itpln.ac.id"
"241005958","Jejaring Sosial"
"241005958","Website infopmb.itpln.ac.id"
"241005959","Jejaring Sosial"
"241005960","Website Lain"
"241005962","Teman "
"241005964","Teman "
"241005965","Website infopmb.itpln.ac.id"
"241005966","Teman "
"241005967","Media Elektronik (Televisi, Radio)"
"241005967","Website infopmb.itpln.ac.id"
"241005968","Website infopmb.itpln.ac.id"
"241005969","Website infopmb.itpln.ac.id"
"241005971","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005972","Teman "
"241005973","Jejaring Sosial"
"241005973","Website infopmb.itpln.ac.id"
"241005973","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005974","Teman "
"241005975","Website Lain"
"241005975","Website infopmb.itpln.ac.id"
"241005975","Teman "
"241005976","Website infopmb.itpln.ac.id"
"241005977","Website infopmb.itpln.ac.id"
"241005978","Jejaring Sosial"
"241005979","Website infopmb.itpln.ac.id"
"241005980","Website infopmb.itpln.ac.id"
"241005980","Guru / Sekolah"
"241005982","Website infopmb.itpln.ac.id"
"241005984","Jejaring Sosial"
"241005984","Website infopmb.itpln.ac.id"
"241005985","Jejaring Sosial"
"241005986","Media Elektronik (Televisi, Radio)"
"241005987","Teman "
"241005988","Teman "
"241005989","Media Elektronik (Televisi, Radio)"
"241005989","Website infopmb.itpln.ac.id"
"241005990","Media Elektronik (Televisi, Radio)"
"241005991","Website infopmb.itpln.ac.id"
"241005991","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241005992","Website infopmb.itpln.ac.id"
"241005993","Jejaring Sosial"
"241005994","Guru / Sekolah"
"241005996","Jejaring Sosial"
"241005997","Jejaring Sosial"
"241005998","Website infopmb.itpln.ac.id"
"241005998","Media Elektronik (Televisi, Radio)"
"241005999","Website infopmb.itpln.ac.id"
"241006000","Website infopmb.itpln.ac.id"
"241006000","Jejaring Sosial"
"241006001","Website infopmb.itpln.ac.id"
"241006003","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241006004","Teman "
"241006005","Website Lain"
"241006005","Jejaring Sosial"
"241006006","Website infopmb.itpln.ac.id"
"241006008","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241006008","Teman "
"241006008","Jejaring Sosial"
"241006009","Website Lain"
"241006010","Teman "
"241006011","Website infopmb.itpln.ac.id"
"241006012","Media Cetak (Surat Kabar, Koran, Majalah)"
"241006012","Website infopmb.itpln.ac.id"
"241006012","Website Lain"
"241006012","Teman "
"241006013","Media Elektronik (Televisi, Radio)"
"241006014","Website infopmb.itpln.ac.id"
"241006015","Website infopmb.itpln.ac.id"
"241006017","Guru / Sekolah"
"241006018","Guru / Sekolah"
"241006019","Website infopmb.itpln.ac.id"
"241006021","Jejaring Sosial"
"241006021","Website infopmb.itpln.ac.id"
"241006022","Jejaring Sosial"
"241006022","Teman "
"241006024","Website infopmb.itpln.ac.id"
"241006026","Website infopmb.itpln.ac.id"
"241006027","Jejaring Sosial"
"241006027","Teman "
"241006027","Website Lain"
"241006027","Website infopmb.itpln.ac.id"
"241006028","Teman "
"241006028","Jejaring Sosial"
"241006029","Jejaring Sosial"
"241006029","Teman "
"241006030","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241006030","Website infopmb.itpln.ac.id"
"241006031","Teman "
"241006032","Website infopmb.itpln.ac.id"
"241006037","Website Lain"
"241006039","Teman "
"241006039","Jejaring Sosial"
"241006041","Jejaring Sosial"
"241006042","Website infopmb.itpln.ac.id"
"241006044","Forum Diskusi Online"
"241006047","Teman "
"241006047","Jejaring Sosial"
"241006047","Website infopmb.itpln.ac.id"
"241006048","Website infopmb.itpln.ac.id"
"241006052","Jejaring Sosial"
"241006054","Teman "
"241006055","Website infopmb.itpln.ac.id"
"241006058","Website Lain"
"241006058","Media Elektronik (Televisi, Radio)"
"241006059","Website infopmb.itpln.ac.id"
"241006059","Teman "
"241006059","Jejaring Sosial"
"241006060","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241006060","Jejaring Sosial"
"241006060","Teman "
"241006062","Teman "
"241006063","Website infopmb.itpln.ac.id"
"241006066","Website Lain"
"241006066","Jejaring Sosial"
"241006066","Website infopmb.itpln.ac.id"
"241006068","Website infopmb.itpln.ac.id"
"241006069","Jejaring Sosial"
"241006070","Website infopmb.itpln.ac.id"
"241006071","Jejaring Sosial"
"241006071","Website infopmb.itpln.ac.id"
"241006071","Media Elektronik (Televisi, Radio)"
"241006072","Jejaring Sosial"
"241006074","Website infopmb.itpln.ac.id"
"241006075","Website infopmb.itpln.ac.id"
"241006078","Teman "
"241006079","Jejaring Sosial"
"241006080","Guru / Sekolah"
"241006081","Jejaring Sosial"
"241006085","Guru / Sekolah"
"241006086","Website infopmb.itpln.ac.id"
"241006087","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241006088","Website infopmb.itpln.ac.id"
"241006088","Teman "
"241006091","Email / SMS Broadcast"
"241006092","Guru / Sekolah"
"241006092","Teman "
"241006095","Teman "
"241006095","Media Cetak (Surat Kabar, Koran, Majalah)"
"241006097","Website infopmb.itpln.ac.id"
"241006100","Teman "
"241006100","Jejaring Sosial"
"241006101","Website infopmb.itpln.ac.id"
"241006102","Jejaring Sosial"
"241006103","Website infopmb.itpln.ac.id"
"241006104","Guru / Sekolah"
"241006105","Jejaring Sosial"
"241006106","Guru / Sekolah"
"241006107","Jejaring Sosial"
"241006108","Website infopmb.itpln.ac.id"
"241006108","Website Lain"
"241006108","Guru / Sekolah"
"241006108","Forum Diskusi Online"
"241006108","Jejaring Sosial"
"241006113","Media Elektronik (Televisi, Radio)"
